rowid,publication_year,author_keywords
15062,2015,adipocyte
15062,2015,in vivo nonlinear microscopy
15062,2015,label-free imaging methods
15063,2015,Bone health
15063,2015,Weight-bearing exercise
15063,2015,Case-control study
15063,2015,Epidemiology
15063,2015,Quantitative ultrasound
15063,2015,Bone stiffness
15064,2015,Pedunculopontine nucleus
15064,2015,CB1 receptor
15064,2015,Neuromodulation
15064,2015,Astrocyte
15064,2015,Metabotropic glutamate receptor
15065,2015,polyunsaturated fatty acid
15065,2015,glucokinase regulatory protein
15065,2015,lipid metabolism
15066,2015,fasciitis necrotisans
15066,2015,histiocytosis X
15066,2015,life-saving
15066,2015,negative pressure wound therapy
15066,2015,pediatric case
15066,2015,Pseudomonas aeruginosa infection
15067,2015,Vector-borne
15067,2015,Chiroptera
15067,2015,Faecal DNA
15067,2015,Apicomplexa
15067,2015,Dermacentor
15067,2015,Stomoxys
15068,2015,automatic imitation
15068,2015,action control
15068,2015,strategic context
15068,2015,mirror neurons
15068,2015,Matching Pennies game
15069,2015,Fireworks show
15069,2015,Urban dust pollution
15069,2015,Elemental analysis
15069,2015,ICP-OES
15069,2015,MP-AES
15070,2015,Machiavellianism
15070,2015,Trust game
15070,2015,Deception
15070,2015,Dorsolateral prefrontal cortex
15070,2015,Inferior frontal gyrus
15071,2015,Bile flow
15071,2015,Indocyanine green
15071,2015,Liver function
15071,2015,Liver regeneration
15071,2015,Portal vein ligation
15072,2015,Wiskott-Aldrich syndrome
15072,2015,WAS gene
15072,2015,InDel
15072,2015,gross deletions
15073,2015,Birds
15073,2015,Distance to humans
15073,2015,Human proximity
15073,2015,Human transport
15073,2015,Invasion
15073,2015,Oceanic islands
15074,2015,Cardiac resynchronization therapy
15074,2015,Implantable cardioverter-defibrillator
15074,2015,Ventricular tachycardia
15074,2015,Ventricular fibrillation
15074,2015,MADIT-RIT
15075,2015,Analysis of algorithms
15075,2015,PageRank
15075,2015,Undirected graphs
15076,2015,Cardiac myocytes
15076,2015,Oxidative stress
15076,2015,Apoptosis
15076,2015,Matrix metalloproteinases
15076,2015,PPAR beta/delta
15076,2015,Caspase 3
15076,2015,Bcl-2
15077,2015,atrial fibrillation
15077,2015,phased radiofrequency ablation
15077,2015,learning curve
15077,2015,arrhythmia-free survival
15078,2015,Elementary reactions
15078,2015,Arrhenius parameters
15078,2015,Collision efficiencies
15078,2015,Uncertainty quantification
15078,2015,Mechanism optimization
15078,2015,Uncertainty analysis
15079,2015,spin-correlations
15079,2015,spin-dynamics
15079,2015,magnetic ground state
15079,2015,biquadratic and multi-spin interactions
15079,2015,Fe monolayer
15079,2015,DFT
15080,2015,protein interaction database
15080,2015,interactome
15080,2015,PageRank
15080,2015,personalized PageRank
15080,2015,relativized PageRank
15080,2015,target identification
15081,2015,Myocardial infarction
15081,2015,Peripheral artery disease
15081,2015,Thrombus
15081,2015,Fibrin
15081,2015,Platelet
15082,2015,Leukemia
15082,2015,Cell death
15082,2015,Reversible permeabilization
15082,2015,Fluorescence microscopy
15082,2015,Chromatin structure
15083,2015,arachidonyl-2 '-chloroethylamide
15083,2015,carbachol
15083,2015,CB1 receptor
15083,2015,muscarinic
15083,2015,reticular activating system
15084,2015,complex stability
15084,2015,gadolinium
15084,2015,kinetics
15084,2015,magnetic resonance imaging
15084,2015,reaction mechanisms
15085,2015,Papillary thyroid carcinoma
15085,2015,CYP24A1
15085,2015,Gene expression
15085,2015,Multivariate data analysis
15085,2015,Vitamin D
15086,2015,Abiotic stress
15086,2015,Biomass
15086,2015,Competition
15086,2015,Functional diversity
15086,2015,Plant traits
15086,2015,Trait dissimilarity
15087,2015,Ground beetles
15087,2015,Millipedes
15087,2015,Recolonization
15087,2015,Clear-felling
15087,2015,Secondary succession
15087,2015,Sylvicultural cycle
15088,2015,EOS 2-D/3-D
15088,2015,Child and adolescent development
15088,2015,Pelvis
15088,2015,Proximal femur
15088,2015,Anatomical parameters
15089,2015,Lower limb ischemia
15089,2015,Small intestine
15089,2015,Microcirculation
15089,2015,Superior mesenteric artery flow
15089,2015,Postconditioning
15090,2015,strong orthogonality
15090,2015,spin unrestricted
15090,2015,geminal
15090,2015,local spin
15090,2015,singlet coupling
15091,2015,Heart failure
15091,2015,Angiotensin II
15091,2015,Natriuretic peptides
15092,2015,Positive definite matrices
15092,2015,Distance measures
15092,2015,Preservers
15092,2015,Jordan triple endomorphisms
15093,2015,Evolutionary medicine
15093,2015,Facultative virulence
15093,2015,Microbiome
15093,2015,Host-pathogen communication
15093,2015,Pathogenesis
15094,2015,Modulated electrohyperthermia
15094,2015,Damage-associated molecular pattern
15094,2015,Calreticulin
15094,2015,Heat shock protein
15094,2015,High-mobility group box1 protein
15095,2015,Hungarian meteorite
15095,2015,Ordinary chondrite
15095,2015,Csatalja
15095,2015,LIDS
15095,2015,EBSD
15095,2015,Micro-Raman
15096,2015,RNA world
15096,2015,origin of life
15096,2015,error threshold
15096,2015,hypercycle
15096,2015,metabolism
15096,2015,ribozyme
15097,2015,Cast films
15097,2015,direct compression
15097,2015,micronization
15097,2015,powder rheology
15097,2015,rotary-spun microfibers
15097,2015,tablet
15097,2015,vitamin B-12
15098,2015,Lepidoptera
15098,2015,Nymphalidae
15098,2015,Melitaea phoebe
15098,2015,Melitaea ornata
15098,2015,Cirsium pannonicum
15098,2015,Cirsium arvense
15098,2015,Centaurea scabiosa
15098,2015,life history
15098,2015,plant-insect interaction
15098,2015,multiple mating
15098,2015,allozyme
15099,2014,chiral carbon nanotubes and fullerenes
15099,2014,density functional theory
15099,2014,Raman optical activity
15099,2014,tight-binding approximation
15100,2014,Rat
15100,2014,Collateral
15100,2014,Ischemic model
15100,2014,Lower limb
15100,2014,Corrosion cast
15101,2014,Spectroscopic ellipsometry
15101,2014,Depth profile
15101,2014,Nanocrystal
15102,2014,Cardiac
15102,2014,Myocyte
15102,2014,Potassium channel
15102,2014,Beta-adrenergic
15102,2014,Calcium
15102,2014,Action potential
15103,2014,invasive species
15103,2014,biological invasion
15103,2014,environmental studies
15103,2014,optimal control
15103,2014,integer programming
15103,2014,multi-objective optimization
15104,2014,IgA nephropathy
15104,2014,Progression of IgA nephropathy
15104,2014,Tonsillectomy
15105,2014,Arsenic
15105,2014,Birth defects
15105,2014,Congenital heart anomalies
15105,2014,Drinking water
15105,2014,Teratogenicity
15106,2014,PACAP1-38
15106,2014,Vascular tone
15106,2014,PAC1 receptor
15106,2014,Isolated carotid and basilar arteries
15106,2014,Aging
15107,2014,sumset
15107,2014,large prime factor
15107,2014,number of prime factors
15107,2014,multiplicative arithmetic function
15108,2014,Anura
15108,2014,Fertilization success
15108,2014,Scramble competition
15108,2014,Sexual coercion
15108,2014,Population dynamics
15109,2014,insulin
15109,2014,vasomotor function
15109,2014,ortho-tyrosine
15109,2014,eNOS
15110,2014,Kursk Magnetic Anomaly
15110,2014,CHAMP
15110,2014,Swarm
15110,2014,Magnetic anomaly gradient
15111,2014,Aging
15111,2014,Stretch-shortening cycle
15111,2014,Elastic energy
15111,2014,Hormone
15111,2014,Hypertrophy
15111,2014,Explosive strength
15112,2014,PC12 cell line
15112,2014,Nitric oxide
15112,2014,Sodium nitroprusside
15112,2014,Apoptosis
15112,2014,p53 protein
15113,2014,Rainfall erosivity
15113,2014,Kinetic energy
15113,2014,Momentum
15113,2014,Rainfall simulation
15113,2014,Splash cup
15114,2014,molecular switches
15114,2014,ab initio study
15114,2014,nonadiabatic coupling
15114,2014,conical intersection
15114,2014,quinoline compounds
15115,2014,morbidity
15115,2014,mortality
15115,2014,nutrition
15115,2014,obesity
15115,2014,esophagectomy
15116,2014,Micro-pollutants
15116,2014,Nanofiltration
15116,2014,beta-Cyclodextrin
15116,2014,Sorption
15116,2014,Ibuprofen
15117,2014,Modulated electrohyperthermia
15117,2014,Colorectal cancer xenograft
15117,2014,Programmed tumor cell death
15117,2014,Caspase-independent cell death
15117,2014,DNA fragmentation
15118,2014,gravitational waves
15118,2014,gravitational radiation detectors
15118,2014,pulsars
15118,2014,data analysis: algorithms and implementation
15119,2014,binaries: spectroscopic
15119,2014,stars: individual: FN Aquilae
15119,2014,stars: individual: V1344 Aquilae
15119,2014,stars: variables: Cepheids
15120,2014,Limbic encephalitis
15120,2014,LGI1
15120,2014,Faciobrachial dystonic seizures
15120,2014,Surface neuronal antibodies
15120,2014,Antibody-mediated encephalitis
15120,2014,Hyponatremia
15121,2014,Brattleboro
15121,2014,Chlordiazepoxide
15121,2014,Corticosterone
15121,2014,Imipramine
15121,2014,Impulsivity
15121,2014,Lactation
15121,2014,Rat
15121,2014,Vasopressin
15122,2014,Anomeric spirocycle
15122,2014,Thiazolidinone
15122,2014,Type 2 diabetes
15122,2014,Glycogen phosphorylase
15122,2014,Inhibitor
15122,2014,X-ray protein crystallography
15122,2014,Structure-based drug design
15123,2014,Proteomics
15123,2014,Monoclonal antibody
15123,2014,Phage-display
15123,2014,Surface plasmon resonance
15123,2014,Affinity
15124,2014,antioxidant
15124,2014,cisplatin
15124,2014,cyclooxygenase-2
15124,2014,nephrotoxicity
15124,2014,salicylate
15125,2014,Mesh lens
15125,2014,Wide acceptance angle
15125,2014,2D photoelectron spectroscopy
15125,2014,Mesh-hole effect
15125,2014,Davisson-Calbick formula
15126,2014,aging
15126,2014,working memory
15126,2014,frontal-midline theta
15126,2014,sustained attention
15127,2014,aggregation
15127,2014,amyloid fibrils
15127,2014,calorimetry
15127,2014,denaturation
15127,2014,protein misfolding
15128,2014,Diabetes mellitus
15128,2014,MALDI TOF/TOF mass spectrometry
15128,2014,Oral squamous cell carcinoma
15128,2014,Salivary biomarkers
15128,2014,Type-2 diabetes
15129,2014,Heart failure with preserved ejection fraction
15129,2014,Ventricular-arterial uncoupling
15129,2014,Exercise intolerance
15129,2014,Comorbidities
15129,2014,Myocardial stiffness
15130,2014,electroconvulsive therapy practice
15130,2014,Baltic states
15130,2014,schizophrenia
15130,2014,affective disorders
15130,2014,suicide
15131,2014,abiotic stress
15131,2014,endopolyploidy
15131,2014,flowers
15131,2014,PLB
15131,2014,polyploidy
15132,2014,isocyanide
15132,2014,thiohydantoin
15132,2014,"imidazo[2,1-b][1,3]thiazine"
15132,2014,zwitterionic
15132,2014,acetylenedicarboxylate
15133,2014,gender stereotype
15133,2014,symptom interpretation
15133,2014,illness narrative
15133,2014,future professionals
15133,2014,somatization
15134,2014,Health technology assessment
15134,2014,Bulgaria
15134,2014,Czech Republic
15134,2014,Hungary
15134,2014,Poland
15134,2014,Romania
15135,2014,Arabidopsis thaliana
15135,2014,Arabinogalactan protein
15135,2014,Galactosyltransferase
15135,2014,Protein O-glycosylation
15135,2014,Golgi apparatus
15135,2014,Protein-protein interaction
15135,2014,FRET
15135,2014,Plant cell wall
15136,2014,Antiphospholipid antibodies
15136,2014,Aseptic necrosis
15136,2014,Corticosteroid
15136,2014,NHL
15136,2014,SLE
15137,2014,Small leucine-rich proteoglycan
15137,2014,Hepatocarcinogenesis
15137,2014,Receptor tyrosine kinase
15137,2014,MSPR/RON
15137,2014,c-Myc
15137,2014,beta-Catenin
15137,2014,Cell signaling
15138,2014,Chloroplast
15138,2014,Plastoglobuli
15138,2014,Rab
15138,2014,Transport
15138,2014,Thylakoid
15138,2014,Vesicle
15139,2014,Weight loss
15139,2014,cardiac resynchronization therapy
15139,2014,left bundle branch block
15140,2014,Dogs
15140,2014,Robots
15140,2014,Third-party interactions
15140,2014,Pointing
15141,2014,NADPH oxidase
15141,2014,Superoxide production
15141,2014,GTPase activating protein (GAP)
15141,2014,Molecular modeling
15141,2014,Rac small GTPase
15142,2014,Total knee arthroplasty
15142,2014,Ultrasound-based measuring system
15142,2014,Variability of gait
15142,2014,Stepping
15142,2014,Minimal invasive technique
15142,2014,Dynamic stability
15143,2014,adrenocortical
15143,2014,adenoma
15143,2014,biomarker
15143,2014,carcinoma
15143,2014,circulating
15143,2014,microRNA
15144,2014,Defibrillation threshold
15144,2014,Implantable cardioverter defibrillator
15144,2014,Intravascular defibrillator
15145,2014,Interventional oncology
15145,2014,Radiofrequency ablation
15145,2014,Bile duct/gallbladder/biliary
15145,2014,Liver/hepatic
15145,2014,Pancreas
15145,2014,Cancer
15145,2014,Stenosis/restenosis
15145,2014,Tumour/neoplasm
15146,2014,ZEB1
15146,2014,mantle cell lymphoma
15146,2014,transcription
15146,2014,Wnt signaling
15147,2014,ADHD
15147,2014,antisocial personality disorder
15147,2014,bipolar disorder
15147,2014,borderline personality disorder
15147,2014,comorbidity
15147,2014,depression
15147,2014,substance use disorder
15148,2014,Alcohol dependence
15148,2014,Temperament and Character Inventory (TCI)
15148,2014,novelty seeking
15148,2014,severity of alcohol-related problems
15149,2014,Bibliometric analysis
15149,2014,systematic review
15149,2014,capacity building
15149,2014,global mental health
15149,2014,low- and middle-income countries
15149,2014,posttraumatic stress disorder
15149,2014,traumatic stress research
15150,2014,glaucoma
15150,2014,Sensimed triggerfish contact lens sensor
15150,2014,telemetric intraocular pressure measurement
15150,2014,reproducibility
15150,2014,travoprost
15151,2014,Bed nucleus of the stria terminalis
15151,2014,Lateral septal areas
15151,2014,Medial preoptic nucleus
15151,2014,Songbirds
15151,2014,Vasoactive intestinal peptide
15151,2014,Vasotocin
15152,2014,Probiotics
15152,2014,inflammatory bowel disease
15153,2013,assistance robots
15153,2013,dog-human cooperation
15153,2013,dog behavioral model
15153,2013,displacement behaviors
15153,2013,problem solving strategy
15154,2013,bench-top flow cytometry
15154,2013,poly-mycotoxins
15154,2013,fungal co-infections
15154,2013,competitive fluorescent microsphere immunoassay (CFIA)
15154,2013,mycotoxin biotransfer
15154,2013,instrument independent cross-calibration (IICC)
15154,2013,matrix effects
15154,2013,antibodies bound to microspheres (ABS)
15154,2013,certified reference material (CRM)
15154,2013,morpho-spectral space
15155,2013,Breathing exercises
15155,2013,Physiotherapy
15155,2013,Biological therapy
15155,2013,Anti-TNF therapy
15155,2013,Respiration
15156,2013,CRF
15156,2013,UCN1
15156,2013,UCN2
15156,2013,UCN3
15156,2013,AVP
15156,2013,NPY
15156,2013,PACAP
15156,2013,NPS
15156,2013,OXY
15156,2013,SP
15156,2013,GAL
15157,2013,belief
15157,2013,baseline
15157,2013,expectancy
15157,2013,placebo
15157,2013,subjective
15158,2013,Biological control
15158,2013,Caenorhabditis elegans eggs as model system
15158,2013,Host-pathogen interaction
15158,2013,The role of protease-encoding genes
15158,2013,Coordinated gene expression
15159,2013,Ofloxacin
15159,2013,Levofloxacin
15159,2013,Cyclodextrin
15159,2013,Inclusion complex
15159,2013,ROESY
15159,2013,Capillary electrophoresis
15160,2013,Diet quality index
15160,2013,Adolescents
15160,2013,Physical activity
15160,2013,Insulin resistance
15161,2013,G-protein-coupled receptors
15161,2013,Receptor tyrosine kinases
15161,2013,Fibroblast growth factor receptor 1
15161,2013,Serotonin receptors
15161,2013,Bioluminescence resonance energy transfer
15161,2013,Heterocomplex
15161,2013,Homodimerization
15161,2013,Allosteric modulation
15161,2013,Protein-protein interactions
15162,2013,Crown gall
15162,2013,Transgenic grapevine
15162,2013,Agrobacterium tumefaciens
15162,2013,Agrobacterium vitis
15162,2013,Vitis berlandieri x V. rupestris cv. 'Richter 110'
15163,2013,Ostracods
15163,2013,Triassic
15163,2013,Ladinian
15163,2013,taxonomy
15163,2013,evolution
15163,2013,Hungary
15164,2013,Venous malformation
15164,2013,Embryology
15164,2013,Venous anomaly
15164,2013,Computed tomography
15164,2013,Superior vena cava
15165,2013,Juvenile myoclonic epilepsy
15165,2013,Network
15165,2013,EEG
15165,2013,Functional connectivity
15165,2013,Graph analysis
15166,2013,Tensegrity framework
15166,2013,Tensegrity polygon
15166,2013,Rigid framework
15167,2013,Cytoskeleton
15167,2013,Formin
15167,2013,Actin
15167,2013,Maleimido-TEMPO
15167,2013,Electron paramagnetic resonance
15167,2013,Protein conformation
15168,2013,C-4 grasses
15168,2013,photosynthetic types
15168,2013,seed ecology
15168,2013,seed slenderness
15168,2013,thousand-seed weight
15168,2013,weeds
15169,2013,bacterial communities
15169,2013,karst wells
15169,2013,electron microscopy
15169,2013,framboid
15169,2013,denaturing gradient gel electrophoresis
15169,2013,principal component analysis
15170,2013,oxytocin
15170,2013,social stimuli
15170,2013,face processing
15170,2013,negative emotion
15170,2013,memory
15171,2013,Computational complexity
15171,2013,Colouring of polyhedra
15171,2013,Vertex cover
15172,2013,chondrogenesis
15172,2013,osteogenesis
15172,2013,adipogenesis
